7L 701,0,0
7L 702,0,0
7L 703,0,0
7L 704,0,0
7L 705,0,0
7L 706,0,0
7L 707,0,0
7L 708,0,0
7L 709,0,0
7L 711,0,0
7L 712,0,0
7L 713,0,0
7L 714,0,0
7L 715,0,0
7L 716,0,0
7L 717,0,0
7L 718,0,0
7L 719,0,0
7L 720,0,0
7L 721,0,0
7L 722,0,0
7L 723,0,0
7L 724,0,0
7L 725,0,0
7L 726,0,0
7L 727,0,0
7L 728,0,0
7L 729,0,0
7L 730,0,0
7L 731,0,0
7L 732,0,0
7L 733,0,0
7L 734,0,0
7L 735,0,0
7L 736,0,0
7L 737,0,0
7L 738,0,0
7L 739,24,59
7L 740,118,70
